Id,IDFANTASYSEASON,WEEK,IDFANTASYSUPPLIER,IDFANTASYPOSITION,IDFANTASYPLAYER,CREATED,CREATED_BY,UPDATED,UPDATED_BY
187,1,3,4,12,13,2022-11-06T16:55:29,JORTRI,2022-11-06T16:55:29,JORTRI
188,1,3,4,13,14,2022-11-06T16:55:29,JORTRI,2022-11-06T16:55:29,JORTRI
189,1,3,4,14,5,2022-11-06T16:55:29,JORTRI,2022-11-06T16:55:29,JORTRI
204,1,3,7,8,21,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
205,1,3,7,9,5,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
206,1,3,7,10,9,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
207,1,3,7,11,12,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
208,1,3,7,12,11,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
209,1,3,7,13,14,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
210,1,3,7,14,13,2022-11-06T16:58:29,JORTRI,2022-11-06T16:58:29,JORTRI
211,1,3,8,8,21,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
212,1,3,8,9,5,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
213,1,3,8,10,9,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
214,1,3,8,11,12,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
215,1,3,8,12,11,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
216,1,3,8,13,15,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
217,1,3,8,14,8,2022-11-06T16:59:18,JORTRI,2022-11-06T16:59:18,JORTRI
218,1,3,9,8,21,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
219,1,3,9,9,5,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
220,1,3,9,11,12,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
221,1,3,9,12,11,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
222,1,3,9,13,14,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
223,1,3,9,14,13,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
224,1,3,9,10,9,2022-11-06T17:00:16,JORTRI,2022-11-06T17:00:16,JORTRI
225,1,3,10,8,21,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
226,1,3,10,9,5,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
227,1,3,10,10,9,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
228,1,3,10,11,12,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
229,1,3,10,12,11,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
230,1,3,10,13,14,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
231,1,3,10,14,13,2022-11-06T17:01:06,JORTRI,2022-11-06T17:01:06,JORTRI
260,1,4,5,8,21,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
261,1,4,5,9,5,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
262,1,4,5,10,9,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
263,1,4,5,11,12,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
264,1,4,5,12,11,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
265,1,4,5,13,15,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
266,1,4,5,14,13,2022-11-06T17:23:08,JORTRI,2022-11-06T17:23:08,JORTRI
274,1,4,7,8,21,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
275,1,4,7,9,5,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
276,1,4,7,10,9,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
277,1,4,7,11,12,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
278,1,4,7,12,11,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
279,1,4,7,13,14,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
280,1,4,7,14,8,2022-11-06T17:25:12,JORTRI,2022-11-06T17:25:12,JORTRI
372,1,6,1,8,21,2022-11-06T17:51:27,JORTRI,2022-11-06T17:51:27,JORTRI
379,1,6,2,8,21,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
380,1,6,2,9,7,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
381,1,6,2,10,5,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
382,1,6,2,11,12,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
383,1,6,2,12,13,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
384,1,6,2,13,14,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
385,1,6,2,14,11,2022-11-06T17:52:46,JORTRI,2022-11-06T17:52:46,JORTRI
407,1,6,5,8,21,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
408,1,6,5,9,7,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
409,1,6,5,10,5,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
410,1,6,5,11,13,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
411,1,6,5,12,12,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
412,1,6,5,13,14,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
413,1,6,5,14,11,2022-11-06T17:54:44,JORTRI,2022-11-06T17:54:44,JORTRI
421,1,6,7,8,21,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
422,1,6,7,9,7,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
423,1,6,7,10,5,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
424,1,6,7,11,13,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
425,1,6,7,12,12,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
426,1,6,7,13,14,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
427,1,6,7,14,11,2022-11-06T17:56:49,JORTRI,2022-11-06T17:56:49,JORTRI
442,1,6,10,8,21,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
443,1,6,10,9,5,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
444,1,6,10,10,7,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
445,1,6,10,11,13,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
446,1,6,10,12,12,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
447,1,6,10,13,14,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
448,1,6,10,14,11,2022-11-06T17:58:58,JORTRI,2022-11-06T17:58:58,JORTRI
449,1,7,1,8,1,2022-11-06T00:00:00,JORTRI,2022-11-06T18:04:18,JORTRI
450,1,7,1,9,10,2022-11-06T18:04:18,JORTRI,2022-11-06T18:04:18,JORTRI
451,1,7,1,10,7,2022-11-06T18:04:18,JORTRI,2022-11-06T18:04:18,JORTRI
452,1,7,1,11,11,2022-11-06T18:04:18,JORTRI,2022-11-06T18:04:18,JORTRI
453,1,7,1,12,13,2022-11-06T18:04:18,JORTRI,2022-11-06T18:04:18,JORTRI
454,1,7,1,13,14,2022-11-06T18:04:18,JORTRI,2022-11-06T18:04:18,JORTRI
455,1,7,1,14,5,2022-11-06T18:04:18,JORTRI,2022-11-06T18:04:18,JORTRI
624,1,9,6,8,1,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
625,1,9,6,9,7,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
626,1,9,6,10,5,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
627,1,9,6,11,12,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
628,1,9,6,12,11,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
629,1,9,6,13,14,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
630,1,9,6,14,6,2022-11-06T18:37:07,JORTRI,2022-11-06T18:37:07,JORTRI
631,1,9,7,8,1,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
632,1,9,7,9,5,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
633,1,9,7,10,6,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
634,1,9,7,11,12,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
635,1,9,7,12,11,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
636,1,9,7,13,14,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
637,1,9,7,14,7,2022-11-06T18:37:57,JORTRI,2022-11-06T18:37:57,JORTRI
638,1,9,8,8,4,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
639,1,9,8,9,7,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
640,1,9,8,10,6,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
641,1,9,8,11,12,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
642,1,9,8,12,11,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
643,1,9,8,13,14,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
644,1,9,8,14,5,2022-11-06T18:38:46,JORTRI,2022-11-06T18:38:46,JORTRI
645,1,9,9,8,1,2022-11-06T18:39:32,JORTRI,2022-11-06T18:39:32,JORTRI
646,1,9,9,9,6,2022-11-06T18:39:32,JORTRI,2022-11-06T18:39:32,JORTRI
647,1,9,9,10,5,2022-11-06T18:39:32,JORTRI,2022-11-06T18:39:32,JORTRI
648,1,9,9,11,12,2022-11-06T18:39:32,JORTRI,2022-11-06T18:39:32,JORTRI
649,1,9,9,12,11,2022-11-06T18:39:32,JORTRI,2022-11-06T18:39:32,JORTRI
753,1,11,1,8,4,2022-11-20T10:15:55,JORTRI,2022-11-20T10:15:55,JORTRI
754,1,11,1,9,10,2022-11-20T10:15:55,JORTRI,2022-11-20T10:15:55,JORTRI
755,1,11,1,11,12,2022-11-20T10:15:55,JORTRI,2022-11-20T10:15:55,JORTRI
756,1,11,1,12,29,2022-11-20T00:00:00,JORTRI,2022-11-20T10:16:53,JORTRI
757,1,11,1,13,22,2022-11-20T00:00:00,JORTRI,2022-11-20T10:17:42,JORTRI
758,1,11,1,14,7,2022-11-20T00:00:00,JORTRI,2022-11-20T10:17:42,JORTRI
759,1,11,3,8,4,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
760,1,11,3,9,10,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
761,1,11,3,10,7,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
762,1,11,3,11,12,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
763,1,11,3,12,29,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
764,1,11,3,13,22,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
765,1,11,3,14,5,2022-11-20T10:23:20,JORTRI,2022-11-20T10:23:20,JORTRI
778,1,11,10,13,22,2022-11-20T10:29:32,JORTRI,2022-11-20T10:29:32,JORTRI
779,1,11,7,13,22,2022-11-20T10:29:32,JORTRI,2022-11-20T10:29:32,JORTRI
780,1,11,2,13,22,2022-11-20T10:29:32,JORTRI,2022-11-20T10:29:32,JORTRI
781,1,11,6,13,22,2022-11-20T10:29:32,JORTRI,2022-11-20T10:29:32,JORTRI
782,1,11,9,13,22,2022-11-20T10:29:32,JORTRI,2022-11-20T10:29:32,JORTRI
783,1,11,8,13,22,2022-11-20T10:29:32,JORTRI,2022-11-20T10:29:32,JORTRI
784,1,11,2,8,4,2022-11-20T10:31:13,JORTRI,2022-11-20T10:31:13,JORTRI
785,1,11,2,9,10,2022-11-20T10:31:13,JORTRI,2022-11-20T10:31:13,JORTRI
786,1,11,2,11,12,2022-11-20T10:31:13,JORTRI,2022-11-20T10:31:13,JORTRI
787,1,11,2,12,29,2022-11-20T10:31:13,JORTRI,2022-11-20T10:31:13,JORTRI
788,1,11,2,14,7,2022-11-20T10:31:13,JORTRI,2022-11-20T10:31:13,JORTRI
833,1,12,1,9,10,2022-11-24T14:38:59,JORTRI,2022-11-24T14:38:59,JORTRI
834,1,12,1,14,7,2022-11-24T14:39:15,JORTRI,2022-11-24T14:39:15,JORTRI
838,1,12,4,10,10,2022-11-24T14:43:20,JORTRI,2022-11-24T14:43:20,JORTRI
845,1,12,8,9,10,2022-11-24T17:02:11,JORTRI,2022-11-24T17:02:11,JORTRI
846,1,12,8,14,7,2022-11-24T17:02:11,JORTRI,2022-11-24T17:02:11,JORTRI
850,1,12,1,8,1,2022-11-27T11:31:16,JORTRI,2022-11-27T11:31:16,JORTRI
851,1,12,1,10,6,2022-11-27T11:31:16,JORTRI,2022-11-27T11:31:16,JORTRI
852,1,12,1,11,11,2022-11-27T11:31:16,JORTRI,2022-11-27T11:31:16,JORTRI
853,1,12,1,12,12,2022-11-27T11:31:16,JORTRI,2022-11-27T11:31:16,JORTRI
854,1,12,1,13,22,2022-11-27T11:31:16,JORTRI,2022-11-27T11:31:16,JORTRI
861,1,12,3,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
862,1,12,10,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
863,1,12,7,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
864,1,12,4,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
865,1,12,5,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
866,1,12,6,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
867,1,12,9,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
868,1,12,8,13,22,2022-11-27T11:36:31,JORTRI,2022-11-27T11:36:31,JORTRI
873,1,12,5,8,1,2022-11-27T11:40:48,JORTRI,2022-11-27T11:40:48,JORTRI
874,1,12,5,10,6,2022-11-27T11:40:48,JORTRI,2022-11-27T11:40:48,JORTRI
875,1,12,5,11,11,2022-11-27T11:40:48,JORTRI,2022-11-27T11:40:48,JORTRI
876,1,12,5,12,12,2022-11-27T11:40:48,JORTRI,2022-11-27T11:40:48,JORTRI
877,1,12,6,8,1,2022-11-27T11:42:21,JORTRI,2022-11-27T11:42:21,JORTRI
878,1,12,6,14,6,2022-11-27T11:42:21,JORTRI,2022-11-27T11:42:21,JORTRI
879,1,12,6,11,12,2022-11-27T11:42:21,JORTRI,2022-11-27T11:42:21,JORTRI
880,1,12,6,12,11,2022-11-27T11:42:21,JORTRI,2022-11-27T11:42:21,JORTRI
881,1,12,7,8,1,2022-11-27T11:44:31,JORTRI,2022-11-27T11:44:31,JORTRI
882,1,12,7,11,12,2022-11-27T11:44:31,JORTRI,2022-11-27T11:44:31,JORTRI
883,1,12,7,12,11,2022-11-27T11:44:31,JORTRI,2022-11-27T11:44:31,JORTRI
884,1,12,7,14,6,2022-11-27T11:44:31,JORTRI,2022-11-27T11:44:31,JORTRI
885,1,12,8,8,1,2022-11-27T11:46:00,JORTRI,2022-11-27T11:46:00,JORTRI
886,1,12,8,10,6,2022-11-27T11:46:00,JORTRI,2022-11-27T11:46:00,JORTRI
887,1,12,8,11,12,2022-11-27T11:46:00,JORTRI,2022-11-27T11:46:00,JORTRI
888,1,12,8,12,11,2022-11-27T11:46:00,JORTRI,2022-11-27T11:46:00,JORTRI
889,1,12,9,8,1,2022-11-27T11:46:20,JORTRI,2022-11-27T11:46:20,JORTRI
894,1,12,10,8,1,2022-11-27T11:50:17,JORTRI,2022-11-27T11:50:17,JORTRI
895,1,12,10,9,5,2022-11-27T11:50:17,JORTRI,2022-11-27T11:50:17,JORTRI
896,1,12,10,11,12,2022-11-27T11:50:17,JORTRI,2022-11-27T11:50:17,JORTRI
897,1,12,10,12,11,2022-11-27T11:50:17,JORTRI,2022-11-27T11:50:17,JORTRI
1141,1,15,8,14,5,2022-12-18T20:18:02,JORTRI,2022-12-18T20:18:02,JORTRI
1142,1,15,8,13,22,2022-12-18T20:18:02,JORTRI,2022-12-18T20:18:02,JORTRI
1153,1,15,10,10,9,2022-12-18T20:27:09,JORTRI,2022-12-18T20:27:09,JORTRI
1154,1,15,10,13,22,2022-12-18T20:27:09,JORTRI,2022-12-18T20:27:09,JORTRI
1155,1,15,10,14,10,2022-12-18T20:27:42,JORTRI,2022-12-18T20:27:42,JORTRI
1156,1,15,5,8,4,2022-12-18T20:30:02,JORTRI,2022-12-18T20:30:02,JORTRI
1174,1,16,6,8,1,2022-12-24T10:09:00,JORTRI,2022-12-24T10:09:00,JORTRI
1175,1,16,6,9,10,2022-12-24T10:09:00,JORTRI,2022-12-24T10:09:00,JORTRI
1176,1,16,6,10,7,2022-12-24T10:09:00,JORTRI,2022-12-24T10:09:00,JORTRI
1177,1,16,6,11,12,2022-12-24T10:09:00,JORTRI,2022-12-24T10:09:00,JORTRI
1178,1,16,6,12,11,2022-12-24T10:09:00,JORTRI,2022-12-24T10:09:00,JORTRI
1179,1,16,6,13,22,2022-12-24T00:00:00,JORTRI,2022-12-24T10:10:18,JORTRI
1180,1,16,1,8,4,2022-12-24T10:13:06,JORTRI,2022-12-24T10:13:06,JORTRI
1181,1,16,1,9,10,2022-12-24T10:13:06,JORTRI,2022-12-24T10:13:06,JORTRI
1182,1,16,1,10,7,2022-12-24T10:13:06,JORTRI,2022-12-24T10:13:06,JORTRI
1183,1,16,1,11,12,2022-12-24T10:13:06,JORTRI,2022-12-24T10:13:06,JORTRI
1184,1,16,1,12,11,2022-12-24T10:13:06,JORTRI,2022-12-24T10:13:06,JORTRI
1185,1,16,1,13,69,2022-12-24T10:13:06,JORTRI,2022-12-24T10:13:06,JORTRI
1186,1,16,1,14,5,2022-12-24T00:00:00,JORTRI,2022-12-24T10:15:01,JORTRI
1187,1,16,2,8,4,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1188,1,16,2,9,10,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1189,1,16,2,10,7,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1190,1,16,2,11,12,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1191,1,16,2,12,11,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1192,1,16,2,13,69,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1193,1,16,2,14,5,2022-12-24T10:16:54,JORTRI,2022-12-24T10:16:54,JORTRI
1194,1,16,3,8,4,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1195,1,16,3,9,10,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1196,1,16,3,10,7,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1197,1,16,3,11,12,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1198,1,16,3,12,11,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1199,1,16,3,13,69,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1200,1,16,3,14,5,2022-12-24T10:18:33,JORTRI,2022-12-24T10:18:33,JORTRI
1201,1,16,4,8,4,2022-12-24T10:20:14,JORTRI,2022-12-24T10:20:14,JORTRI
1202,1,16,4,9,5,2022-12-24T10:20:14,JORTRI,2022-12-24T10:20:14,JORTRI
1203,1,16,4,10,7,2022-12-24T10:20:14,JORTRI,2022-12-24T10:20:14,JORTRI
1204,1,16,4,11,12,2022-12-24T10:20:14,JORTRI,2022-12-24T10:20:14,JORTRI
1205,1,16,4,12,13,2022-12-24T10:20:14,JORTRI,2022-12-24T10:20:14,JORTRI
1206,1,16,4,13,22,2022-12-24T00:00:00,JORTRI,2022-12-24T10:20:44,JORTRI
1207,1,16,4,14,10,2022-12-24T10:20:14,JORTRI,2022-12-24T10:20:14,JORTRI
1215,1,16,7,8,1,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
1216,1,16,7,9,10,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
1217,1,16,7,10,5,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
1218,1,16,7,11,12,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
1219,1,16,7,12,11,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
1220,1,16,7,13,69,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
1221,1,16,7,14,7,2022-12-24T10:24:49,JORTRI,2022-12-24T10:24:49,JORTRI
855,1,12,2,10,6,2022-11-27T11:35:11,JORTRI,2022-11-27T11:35:11,JORTRI
856,1,12,2,11,12,2022-11-27T11:35:11,JORTRI,2022-11-27T11:35:11,JORTRI
857,1,12,2,12,11,2022-11-27T11:35:11,JORTRI,2022-11-27T11:35:11,JORTRI
858,1,12,2,8,1,2022-11-27T11:35:11,JORTRI,2022-11-27T11:35:11,JORTRI
859,1,12,2,14,5,2022-11-27T11:35:11,JORTRI,2022-11-27T11:35:11,JORTRI
860,1,12,2,13,22,2022-11-27T11:35:11,JORTRI,2022-11-27T11:35:11,JORTRI
869,1,12,3,8,1,2022-11-27T11:37:55,JORTRI,2022-11-27T11:37:55,JORTRI
870,1,12,3,10,6,2022-11-27T11:37:55,JORTRI,2022-11-27T11:37:55,JORTRI
871,1,12,3,11,12,2022-11-27T11:37:55,JORTRI,2022-11-27T11:37:55,JORTRI
872,1,12,3,12,11,2022-11-27T11:37:55,JORTRI,2022-11-27T11:37:55,JORTRI
1094,1,15,1,12,11,2022-12-17T17:46:39,JORTRI,2022-12-17T17:46:39,JORTRI
1105,1,15,2,11,12,2022-12-18T20:04:05,JORTRI,2022-12-18T20:04:05,JORTRI
1106,1,15,2,9,10,2022-12-18T20:04:05,JORTRI,2022-12-18T20:04:05,JORTRI
1107,1,15,2,10,5,2022-12-18T20:04:31,JORTRI,2022-12-18T20:04:31,JORTRI
1108,1,15,2,12,13,2022-12-18T20:04:31,JORTRI,2022-12-18T20:04:31,JORTRI
1109,1,15,2,13,22,2022-12-18T20:04:44,JORTRI,2022-12-18T20:04:44,JORTRI
1110,1,15,2,8,1,2022-12-18T20:05:01,JORTRI,2022-12-18T20:05:01,JORTRI
1111,1,15,3,8,1,2022-12-18T20:05:52,JORTRI,2022-12-18T20:05:52,JORTRI
1112,1,15,3,13,22,2022-12-18T20:06:15,JORTRI,2022-12-18T20:06:15,JORTRI
1114,1,15,3,9,10,2022-12-18T20:06:51,JORTRI,2022-12-18T20:06:51,JORTRI
1115,1,15,3,12,13,2022-12-18T20:07:06,JORTRI,2022-12-18T20:07:06,JORTRI
1116,1,15,3,10,5,2022-12-18T20:07:24,JORTRI,2022-12-18T20:07:24,JORTRI
1117,1,15,4,8,4,2022-12-18T20:08:07,JORTRI,2022-12-18T20:08:07,JORTRI
1127,1,15,6,14,6,2022-12-18T20:12:27,JORTRI,2022-12-18T20:12:27,JORTRI
1128,1,15,6,13,22,2022-12-18T20:12:27,JORTRI,2022-12-18T20:12:27,JORTRI
1316,1,17,10,8,1,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
1317,1,17,10,9,10,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
1318,1,17,10,10,6,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
1319,1,17,10,11,12,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
1320,1,17,10,12,11,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
1321,1,17,10,13,22,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
1322,1,17,10,14,5,2023-01-01T12:37:41,JORTRI,2023-01-01T12:37:41,JORTRI
733,1,11,1,10,5,2022-11-17T00:00:00,JORTRI,2022-11-17T15:25:16,JORTRI
737,1,11,4,10,5,2022-11-17T15:29:05,JORTRI,2022-11-17T15:29:05,JORTRI
741,1,11,7,14,5,2022-11-17T15:34:09,JORTRI,2022-11-17T15:34:09,JORTRI
742,1,11,9,14,5,2022-11-17T15:37:17,JORTRI,2022-11-17T15:37:17,JORTRI
743,1,11,10,10,5,2022-11-17T15:39:46,JORTRI,2022-11-17T15:39:46,JORTRI
766,1,11,4,8,4,2022-11-20T10:25:19,JORTRI,2022-11-20T10:25:19,JORTRI
767,1,11,4,9,10,2022-11-20T10:25:19,JORTRI,2022-11-20T10:25:19,JORTRI
768,1,11,4,11,12,2022-11-20T10:25:19,JORTRI,2022-11-20T10:25:19,JORTRI
769,1,11,4,12,13,2022-11-20T10:25:19,JORTRI,2022-11-20T10:25:19,JORTRI
770,1,11,4,13,22,2022-11-20T10:25:19,JORTRI,2022-11-20T10:25:19,JORTRI
771,1,11,4,14,7,2022-11-20T10:25:19,JORTRI,2022-11-20T10:25:19,JORTRI
913,1,13,1,8,1,2022-12-01T15:12:25,JORTRI,2022-12-01T15:12:25,JORTRI
914,1,13,1,9,7,2022-12-01T15:13:56,JORTRI,2022-12-01T15:13:56,JORTRI
915,1,13,1,10,5,2022-12-01T00:00:00,JORTRI,2022-12-04T11:09:47,JORTRI
916,1,13,1,11,12,2022-12-01T15:13:56,JORTRI,2022-12-01T15:13:56,JORTRI
917,1,13,1,12,11,2022-12-01T15:13:56,JORTRI,2022-12-01T15:13:56,JORTRI
918,1,13,1,13,22,2022-12-01T15:13:56,JORTRI,2022-12-01T15:13:56,JORTRI
919,1,13,1,14,10,2022-12-01T00:00:00,JORTRI,2022-12-04T11:09:47,JORTRI
926,1,13,3,8,1,2022-12-01T15:17:28,JORTRI,2022-12-01T15:17:28,JORTRI
927,1,13,3,9,7,2022-12-01T15:17:28,JORTRI,2022-12-01T15:17:28,JORTRI
928,1,13,3,10,5,2022-12-01T15:17:28,JORTRI,2022-12-01T15:17:28,JORTRI
929,1,13,3,11,11,2022-12-01T15:17:28,JORTRI,2022-12-01T15:17:28,JORTRI
930,1,13,3,12,12,2022-12-01T15:17:28,JORTRI,2022-12-01T15:17:28,JORTRI
931,1,13,3,14,10,2022-12-01T15:17:28,JORTRI,2022-12-01T15:17:28,JORTRI
976,1,13,6,8,1,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
977,1,13,6,9,7,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
978,1,13,6,10,10,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
